Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
PKEpPjHessj0OkXdCg77Pg,4739336687,2025-07-31T23:53:30.244Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
B0VlOrgVFYuLIeGOtd2MKw,3936566269,2025-07-31T23:40:50.429Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
eP4GlyVYuoc4jl8IcnaG/A,7905499960,2025-07-31T23:04:21.096Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
6Z/WOpaFh9wQVPq+Uy7nVg,4209044557,2025-07-31T22:43:03.523Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
4G97lElZ0aNfYmJUSSL5qw,7609637697,2025-07-31T22:06:39.491Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
JwcM9MQlvHloqAbG0jYTuA,5424773505,2025-07-31T22:02:30.031Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
JTa81Ppm9qZwCcsIaeP/Tw,7776703479,2025-07-31T21:37:18.335Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
M76ldSt27VZk1r6LLN2x/Q,484327393,2025-07-31T21:36:50.950Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
p9yLetUoG5IlV6lO6LQgog,7269552896,2025-07-31T21:32:40.130Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
qb0Ies/ASOofKw+LVI31kQ,3723583605,2025-07-31T20:54:59.002Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
WbnZCLGZ1iJcVU9u4ezI0g,2562488561,2025-07-31T20:52:47.690Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
zajK7V6xBR/dt8uN+nhK1w,8887023503,2025-07-31T20:43:08.093Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
