Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
E0wmv70DGoECVpqfS1Cosg,8258464937,2025-04-30T23:53:14.174Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ITXKbJsd9dMtFza8Lf8XdA,2299354346,2025-04-30T23:36:36.545Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
AXtDBgFr/huqOGmWcMsqEw,6010561452,2025-04-30T23:26:57.775Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
oYkzRTge+ihXyyDpoQeeIA,7780411156,2025-04-30T23:10:06.897Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
2VnGRjx63Jw0Tt3GwaEEVg,8392117529,2025-04-30T22:56:14.013Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
saSj0hIi4eGKd9Pwx5vNzQ,7076814293,2025-04-30T22:53:58.237Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
pGnpBJuORav5ddiZwlOTRA,8203637795,2025-04-30T22:47:33.004Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
J1O7GSOv+QfhD+zk3j3UiQ,2560529854,2025-04-30T22:47:28.700Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
z36oOnfVzim/QEVwl754zg,4527286190,2025-04-30T22:39:25.280Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
XZYBuvaeoocwJBfNnwUrTw,7508380396,2025-04-30T22:28:02.678Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
EQouzHwf7hlRIKAwkFBNPw,3338471376,2025-04-30T22:25:24.270Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
HZ3/px/fPk8+iTV9BCsSuQ,4945918044,2025-04-30T22:12:11.191Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
8XB50vFwHmoto0b7RN1zKg,6121667588,2025-04-30T22:04:55.785Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
3yQThyodWMfUACGXeSZE2g,8112170306,2025-04-30T22:02:22.781Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
cte+NEt4nHSP4cP3hqnMbg,2368967595,2025-04-30T21:59:27.928Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
lMJQgDsQ05NDjRTh2CbgfA,7142435877,2025-04-30T21:54:37.435Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Q2J2v/Ohbn3m7BQ3BsnMXg,5739413111,2025-04-30T21:51:06.074Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
zZVTxkRHEIlC3J7qvN8nTg,4578550341,2025-04-30T21:43:13.091Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
