Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
AU4OBpBfGsIq2HCVzOklfQ,7565861375,2025-03-31T23:56:15.561Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Oaf11vPXtVZt5uFfmdMKgw,8156116839,2025-03-31T23:54:00.510Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YQOJnt7wfrnhhkQ7i4wOPw,2033286355,2025-03-31T23:40:16.857Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
W9XOY5TI57OvGJ1+b6TzTA,7275791943,2025-03-31T23:35:20.835Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
0nj9Gaf776jxzjsBltn8Zg,5642385358,2025-03-31T23:29:19.140Z,Game,4924922222,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
ySU6FyWwi9slJp5AK9wVLA,7198943460,2025-03-31T23:19:04.661Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QRgMWRebe4xHbxZS+2Uzvg,6013657233,2025-03-31T23:13:55.569Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
o0hn7iu1LNKlMSYkgGrToQ,4399175243,2025-03-31T23:13:09.081Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
s1iXygpuMBQPBiXK2AH6vA,8239827774,2025-03-31T23:07:34.684Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
O90KNhwso214Us/MMkWvhw,4645326524,2025-03-31T23:00:08.713Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
lnyRYgk68R+MFm/nBZn8tw,4493809065,2025-03-31T22:58:30.198Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
paigt0JEDLghQADQsMRzQA,3012188358,2025-03-31T22:55:47.276Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
rLy2bq+/RPgG5P6mKdMDAg,2805811651,2025-03-31T22:45:57.283Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
4ez4U5XtFL5ofn08JTYo9A,7870480086,2025-03-31T22:42:30.080Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
G0su85zeUw0QeLuyHoVYDA,2963043329,2025-03-31T22:40:42.127Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
PKEDp654hKPdNzmc6pAcWA,2015457461,2025-03-31T22:40:35.874Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
xX8wDGMcJZj2fTaBtSarhA,4810109583,2025-03-31T22:39:21.350Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
HEn6KCsRoRhZhOsXXgwKhw,8237489982,2025-03-31T22:32:09.216Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
MHIHD+4UZOSvZLYl2eA4zQ,1464186299,2025-03-31T22:31:47.524Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
vaRf6weUtIyAHEkm75ZhxA,6191855372,2025-03-31T22:27:12.988Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
jiRz9Jt1i8o9UleIyhV2Gg,4394866159,2025-03-31T22:26:59.993Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
m4/xDPj+UHbNuVpreCurdg,8191577030,2025-03-31T22:16:23.643Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
vEEipBbPwIXSbUBEsCpmlw,1063778347,2025-03-31T22:06:37.716Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
